Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
2/22/2012 4:00,4.3,3.1,74,20,24.1,100.88,Drizzle
2/22/2012 5:00,16.4,10.6,74,22,24.1,101.12,Mostly Cloudy
2/22/2012 6:00,21.4,13.7,74,13,48.3,101.14,Mostly Cloudy
2/22/2012 7:00,12,6.9,74,4,25,101.39,Clear
2/22/2012 8:00,5.8,0.2,74,0,24.1,100.21,Rain
2/22/2012 9:00,19.5,13.4,75,19,24.1,100.82,Mostly Cloudy
2/23/2012 0:00,-13.9,-21,75,19,25,98.51,Mainly Clear
2/23/2012 1:00,16.6,11.7,76,9,48.3,102.08,Mainly Clear
2/23/2012 10:00,1.3,0.3,77,41,9.7,99.42,Snow
2/23/2012 11:00,5,3.6,77,19,9.7,100.39,Rain
2/23/2012 12:00,9.9,7,77,22,25,100.74,Mostly Cloudy
2/23/2012 13:00,26.4,8.7,77,19,24.1,100.94,Cloudy
2/23/2012 14:00,7.3,-8.5,77,26,48.3,101.1,Clear
2/23/2012 15:00,20,10.8,77,13,24.1,101.33,Clear
2/23/2012 16:00,29.1,18,77,20,24.1,101.34,Mainly Clear
2/23/2012 17:00,16.8,7.1,78,26,48.3,100.14,Mostly Cloudy
2/23/2012 18:00,-0.4,-2.9,79,9,9.7,99.64,Haze
2/23/2012 19:00,13.6,-6.8,79,19,48.3,100.5,Mostly Cloudy
2/23/2012 2:00,11.7,-1.7,80,6,48.3,100.35,Mostly Cloudy
2/23/2012 20:00,6.8,-10.8,81,11,25,101.68,Cloudy
2/23/2012 21:00,0.7,-3.9,81,24,25,99.24,Mainly Clear
2/23/2012 22:00,25.7,20.8,81,9,24.1,100.2,Mostly Cloudy
2/23/2012 23:00,18.1,10.8,81,26,24.1,101.45,Mostly Cloudy
2/23/2012 3:00,14,12.8,81,6,25,101.87,Mainly Clear
2/23/2012 4:00,4.7,2.8,83,15,25,100.61,Rain
2/23/2012 5:00,23.5,16.1,83,11,25,100.65,Mainly Clear
2/23/2012 6:00,-2.2,-8.9,83,7,25,100.95,Mostly Cloudy
2/23/2012 7:00,-12.5,-16.7,83,26,19.3,101.14,Snow
2/23/2012 8:00,24.4,16.4,83,15,24.1,101.23,Mainly Clear
2/23/2012 9:00,1.7,-7.4,83,17,48.3,102.21,Mostly Cloudy
2/24/2012 0:00,-8.6,-16.5,83,0,25,102.95,Mostly Cloudy
2/24/2012 1:00,18.6,14.4,84,15,48.3,100.58,Mostly Cloudy
2/24/2012 10:00,6.9,2.5,84,15,24.1,100.58,Rain Showers
2/24/2012 11:00,11.8,5.9,84,15,25,100.8,Mostly Cloudy
2/24/2012 12:00,22.1,16.7,84,15,48.3,101.71,Mostly Cloudy
2/24/2012 13:00,14.2,9.5,84,22,24.1,101.99,Mainly Clear
2/24/2012 14:00,2.8,-1.1,84,32,25,102.41,Rain
2/24/2012 15:00,17.9,16.1,85,20,11.3,100.91,Rain
2/24/2012 16:00,5.3,-0.6,85,32,25,101.25,Cloudy
2/24/2012 17:00,25.5,15.3,85,22,48.3,101.33,Mainly Clear
2/24/2012 18:00,21.3,19.1,85,9,25,101.73,Mostly Cloudy
2/24/2012 19:00,16.6,3.7,86,32,48.3,100.45,Mainly Clear
2/24/2012 2:00,2.5,0.7,87,13,25,101.79,Cloudy
2/24/2012 20:00,16.6,15,87,7,48.3,101.86,Clear
2/24/2012 21:00,24.2,17.3,87,15,24.1,101.97,Mainly Clear
2/24/2012 22:00,16.1,14.1,87,15,19.3,100.72,Rain
2/24/2012 23:00,18.3,6.2,87,22,48.3,100.77,Mainly Clear
2/24/2012 3:00,12.8,-2,87,4,25,100.96,Mainly Clear
2/24/2012 4:00,-4.8,-11.4,88,20,24.1,100.62,Mainly Clear
2/24/2012 5:00,19.7,-0.7,88,22,48.3,100.84,Mainly Clear
2/24/2012 6:00,-1,-2.3,88,0,4.8,101.24,Snow
2/24/2012 7:00,5.7,0.4,89,11,25,101.86,Clear
2/24/2012 8:00,-8.6,-12,89,26,25,102.22,Mainly Clear
2/24/2012 9:00,-11.8,-14.1,89,7,16.1,100.25,Mainly Clear
2/25/2012 0:00,13.8,11.6,90,13,25,101.67,Mainly Clear
2/25/2012 1:00,25.4,6,90,11,48.3,102.98,Mainly Clear
2/25/2012 10:00,3.5,-0.6,92,11,25,102.22,Clear
2/25/2012 11:00,0.6,-2,92,20,24.1,100.68,Cloudy
2/25/2012 12:00,-9.9,-14.5,93,6,25,101.7,Clear
2/25/2012 13:00,-6.1,-12.4,93,11,24.1,100.17,Mainly Clear
2/25/2012 14:00,9.7,1.5,95,15,25,101.19,Mainly Clear
2/25/2012 15:00,26.2,16.1,95,20,24.1,101.21,Mostly Cloudy
2/25/2012 16:00,9.8,9.3,96,11,9.7,102.68,Fog
2/25/2012 17:00,-4.2,-11.8,20,19,48.3,99.01,Mostly Cloudy
2/25/2012 18:00,25.6,13.6,21,24,24.1,99.68,Mainly Clear
2/25/2012 19:00,32.5,18.5,27,15,24.1,101.22,Clear
2/25/2012 2:00,-3.7,-11,28,22,25,101.51,Clear
2/25/2012 20:00,16.8,14.3,32,9,24.1,100.57,Mostly Cloudy
2/25/2012 21:00,4.3,1.6,34,17,25,101.57,Mostly Cloudy
2/25/2012 22:00,21,19.6,34,4,25,101.66,Clear
2/25/2012 23:00,15.4,8.9,36,17,24.1,100.43,Mostly Cloudy
2/25/2012 3:00,26.1,17.9,36,39,19.3,100.6,Cloudy
2/25/2012 4:00,5.1,3.5,39,7,25,100.07,Clear
2/25/2012 5:00,-1.7,-6.2,40,22,24.1,100.75,Cloudy
2/25/2012 6:00,12.8,7.1,40,19,24.1,100.88,Mostly Cloudy
2/25/2012 7:00,-7,-14.2,41,22,48.3,101.67,Mainly Clear
2/25/2012 8:00,-5.4,-11.5,41,13,25,102.03,Mostly Cloudy
2/25/2012 9:00,11,6.8,42,9,25,100.9,Mostly Cloudy
2/26/2012 0:00,3.3,-2.8,42,7,25,100.94,Clear
2/26/2012 1:00,15.4,-3.1,42,24,48.3,100.95,Mostly Cloudy
2/26/2012 10:00,-5.4,-6.4,43,4,16.1,101.92,Mostly Cloudy
2/26/2012 11:00,23.5,11.3,44,6,48.3,100.13,Mostly Cloudy
2/26/2012 12:00,11.7,-5.1,44,19,25,100.62,Mainly Clear
2/26/2012 13:00,-10.6,-15.9,45,24,24.1,100.65,Cloudy
2/26/2012 14:00,18.8,14.1,46,9,24.1,102.03,Cloudy
2/26/2012 15:00,-10.1,-15.5,46,17,25,102.12,Cloudy
2/26/2012 16:00,23.4,12.9,46,17,25,99.89,Cloudy
2/26/2012 17:00,10.1,7.6,47,30,25,100.43,Cloudy
2/26/2012 18:00,-11.8,-18.9,47,11,24.1,100.65,Clear
2/26/2012 19:00,-4,-12.6,47,26,48.3,100.68,Mostly Cloudy
2/26/2012 2:00,9.1,1.5,47,15,25,101.14,Mainly Clear
2/26/2012 20:00,15.6,10.2,48,17,24.1,101.49,Mostly Cloudy
2/26/2012 21:00,20.9,8.3,48,6,48.3,101.6,Clear
2/26/2012 22:00,-4.8,-6.9,49,7,25,101.37,Clear
2/26/2012 23:00,2,-0.9,50,24,24.1,101.98,Mostly Cloudy
2/26/2012 3:00,-8.4,-12.7,50,9,16.1,102.04,Snow
2/26/2012 4:00,0.8,0.5,50,11,3.2,100.2,"Drizzle,Snow,Fog"
2/26/2012 5:00,6.7,-0.6,50,4,25,100.57,Clear
2/26/2012 6:00,0,-0.5,51,6,4,100.96,"Rain,Fog"
2/26/2012 7:00,-4.9,-14,51,24,48.3,101.03,Mostly Cloudy
2/26/2012 8:00,22,15.7,51,0,25,102.59,Mostly Cloudy
2/26/2012 9:00,1.3,-3.2,53,19,25,99.51,Cloudy
2/27/2012 0:00,-2.4,-6.7,53,6,25,100.5,Clear
2/27/2012 1:00,23.3,16.1,53,20,24.1,100.7,Clear
2/27/2012 10:00,-0.5,-1.5,53,28,4.8,100.81,Snow
2/27/2012 11:00,17.2,12.6,54,6,48.3,101.44,Mainly Clear
2/27/2012 12:00,16.8,13.5,54,26,19.3,103.3,Rain
2/27/2012 13:00,16.1,9.6,54,13,48.3,99.77,Mainly Clear
2/27/2012 14:00,15.8,7.1,55,7,48.3,100.78,Mostly Cloudy
2/27/2012 15:00,13.8,10.5,55,20,24.1,101.36,Mostly Cloudy
2/27/2012 16:00,-5.2,-11.3,55,28,24.1,101.43,Cloudy
2/27/2012 17:00,2.3,1,55,6,8,101.63,Fog
2/27/2012 18:00,24.7,13.7,55,9,48.3,101.68,Mainly Clear
2/27/2012 19:00,0.5,-0.4,55,24,3.6,101.93,Snow
2/27/2012 2:00,18.3,13.1,55,9,25,100.05,Cloudy
2/27/2012 20:00,-2.3,-4.6,57,9,9.7,103.07,Snow
2/27/2012 21:00,-7.9,-12,57,19,24.1,98.54,Mainly Clear
2/27/2012 22:00,26.5,9.2,57,6,48.3,100.33,Mainly Clear
2/27/2012 23:00,2.8,-2.1,57,13,48.3,100.94,Cloudy
2/27/2012 3:00,-5.7,-8.7,57,26,2.4,101.04,Snow
2/27/2012 4:00,17.8,9.3,58,30,48.3,100.67,Mostly Cloudy
2/27/2012 5:00,-10.7,-14.3,58,4,25,101.06,Clear
2/27/2012 6:00,-4.3,-10.9,59,15,48.3,100.46,Clear
2/27/2012 7:00,13.1,0.6,59,13,25,101.02,Mostly Cloudy
2/27/2012 8:00,28.1,19.9,60,15,24.1,100.55,Mostly Cloudy
2/27/2012 9:00,21.5,12.7,60,19,25,101.5,Mainly Clear
2/28/2012 0:00,-5.6,-12,61,15,25,99.06,Mostly Cloudy
2/28/2012 1:00,1.1,-3.4,61,22,25,101,Mostly Cloudy
2/28/2012 10:00,-0.8,-7.7,61,33,24.1,101.11,Mainly Clear
2/28/2012 11:00,15.3,11.4,62,24,24.1,101.95,Cloudy
2/28/2012 12:00,-8.4,-15.5,62,4,25,100.43,Mostly Cloudy
2/28/2012 13:00,18.1,14,62,24,25,100.45,Cloudy
2/28/2012 14:00,-8.7,-11.7,62,9,24.1,100.63,Mainly Clear
2/28/2012 15:00,-11.5,-15.7,62,7,25,100.76,Cloudy
2/28/2012 16:00,26.4,11.1,62,13,48.3,100.78,Mostly Cloudy
2/28/2012 17:00,10.6,5.4,62,13,24.1,100.97,Mainly Clear
2/28/2012 18:00,3.9,-0.9,62,32,25,101.53,Mostly Cloudy
2/28/2012 19:00,7.6,1.6,62,26,24.1,101.59,Mostly Cloudy
2/28/2012 2:00,29.9,17.8,63,24,48.3,101.93,Mostly Cloudy
2/28/2012 20:00,-5.9,-10.5,63,13,25,102.03,Mainly Clear
2/28/2012 21:00,15,13.9,63,9,16.1,100.4,Rain Showers
2/28/2012 22:00,23.5,8.5,63,32,48.3,101.56,Clear
2/28/2012 23:00,5,-0.3,64,7,25,100.83,Clear
2/28/2012 3:00,-8.7,-14.1,64,6,48.3,101.16,Mostly Cloudy
2/28/2012 4:00,21.2,17.4,65,7,25,102.37,Mainly Clear
2/28/2012 5:00,17.6,10.8,65,11,24.1,100.98,Cloudy
2/28/2012 6:00,-10.3,-14.9,65,0,25,101.22,Clear
2/28/2012 7:00,4.8,-1.5,65,9,48.3,101.65,Clear
2/28/2012 8:00,-11.2,-15.2,65,11,25,102.09,Cloudy
2/28/2012 9:00,-16.7,-23.5,66,19,24.1,99.34,Snow
2/29/2012 0:00,-2.9,-5.3,66,15,11.3,100.57,Cloudy
2/29/2012 1:00,20.9,19.3,66,11,25,100.77,Mainly Clear
2/29/2012 10:00,16.4,11.6,66,17,25,101.31,Rain Showers
2/29/2012 11:00,16.3,6.9,66,20,48.3,101.35,Mostly Cloudy
2/29/2012 12:00,10.2,6,68,19,24.1,100.52,Rain Showers
2/29/2012 13:00,2.6,-0.3,68,22,24.1,101.01,Rain Showers
2/29/2012 14:00,10,2.9,68,24,25,101.44,Mostly Cloudy
2/29/2012 15:00,0.2,-5.5,68,22,25,102.04,Clear
2/29/2012 16:00,12.2,8.3,68,26,25,99.39,Mostly Cloudy
2/29/2012 17:00,10.1,7.7,68,17,24.1,100.65,Cloudy
2/29/2012 18:00,4,-11.6,69,6,48.3,101.74,Mostly Cloudy
2/29/2012 19:00,20.3,15.4,69,28,24.1,100.29,Cloudy
2/29/2012 2:00,1.1,-5,70,15,25,101.13,Clear
2/29/2012 20:00,17.7,12.8,70,11,25,101.44,Mainly Clear
2/29/2012 21:00,-13.4,-14.8,70,4,25,100.36,Clear
2/29/2012 22:00,6.6,-0.2,70,20,25,100.7,Cloudy
2/29/2012 23:00,28.5,15.8,71,11,25,102.41,Mainly Clear
2/29/2012 3:00,-4.8,-7.2,71,26,12.9,99.75,Freezing Drizzle
2/29/2012 4:00,-9.8,-12.5,71,30,25,100,Cloudy
2/29/2012 5:00,12.4,1.4,72,6,25,101.03,Clear
2/29/2012 6:00,29.4,12.9,72,9,48.3,101.04,Cloudy
2/29/2012 7:00,26.5,19.9,72,20,25,101.23,Mainly Clear
2/29/2012 8:00,25.8,17.9,72,15,24.1,102.6,Cloudy
2/29/2012 9:00,18.4,7.6,72,11,48.3,100.06,Mainly Clear
3/13/2012 0:00,21.3,18.5,72,7,25,100.28,Mainly Clear
3/13/2012 1:00,24,10.1,73,26,48.3,101.17,Mainly Clear
3/13/2012 10:00,-9.6,-14.4,73,9,24.1,101.66,Cloudy
3/13/2012 11:00,-0.2,-1.3,73,17,12.9,101.8,Cloudy
3/13/2012 12:00,13.2,5.6,73,33,48.3,100.26,Mainly Clear
3/13/2012 13:00,24.1,12.1,74,22,24.1,100.93,Cloudy
3/13/2012 14:00,13.5,9.3,75,9,25,100.74,Cloudy
3/13/2012 15:00,-11.1,-13.9,75,15,25,101.21,Clear
3/13/2012 16:00,19.4,12.7,76,26,24.1,100.99,Rain Showers
3/13/2012 17:00,-5.1,-10.6,76,22,25,101.09,Clear
3/13/2012 18:00,17,6.6,76,4,25,101.17,Clear
3/13/2012 19:00,14.9,13.3,76,4,9.7,101.36,Rain Showers
3/13/2012 2:00,-1.4,-3.3,76,6,16.1,101.54,Clear
3/13/2012 20:00,11.6,8.9,76,17,25,101.79,Cloudy
3/13/2012 21:00,-5,-17.7,77,19,25,100.7,Clear
3/13/2012 22:00,12.1,-4.7,77,9,25,101.83,Mostly Cloudy
3/13/2012 23:00,-3.6,-5.6,78,7,25,100.75,Clear
3/13/2012 3:00,18.2,16.3,78,20,12.9,101.3,Rain
3/13/2012 4:00,18.4,13.4,79,4,24.1,100.77,Mostly Cloudy
3/13/2012 5:00,-10.5,-17,79,4,25,101.22,Mainly Clear
3/13/2012 6:00,-5.8,-12.9,80,19,48.3,101.8,Mostly Cloudy
3/13/2012 7:00,19.4,17.4,80,33,24.1,101.13,Rain
3/13/2012 8:00,12.5,10.9,80,17,2.4,101.57,Fog
3/13/2012 9:00,14.3,1.8,81,17,48.3,101.83,Mostly Cloudy
3/14/2012 0:00,25.1,17.4,81,19,24.1,100.06,Mostly Cloudy
3/14/2012 1:00,13.6,9.5,81,24,12.9,101.15,Rain
3/14/2012 10:00,23.3,14.6,81,13,25,101.32,Mainly Clear
3/14/2012 11:00,26.5,8.8,81,13,24.1,101.54,Mostly Cloudy
3/14/2012 12:00,19,10.9,81,19,48.3,101.87,Mostly Cloudy
3/14/2012 13:00,15.2,9.8,82,48,24.1,102.03,Cloudy
3/14/2012 14:00,-8.3,-13.9,82,11,25,99.11,Mostly Cloudy
3/14/2012 15:00,-4.7,-6.8,82,20,4.8,100.95,Snow
3/14/2012 16:00,6,-1.8,82,20,25,101.28,Clear
3/14/2012 17:00,20.4,5.5,83,13,48.3,101.73,Cloudy
3/14/2012 18:00,18.9,14.1,84,9,48.3,100.45,Mainly Clear
3/14/2012 19:00,6.2,3.2,84,28,24.1,101.27,Cloudy
3/14/2012 2:00,7,3.6,84,32,25,101.51,Rain
3/14/2012 20:00,1.8,-5,85,30,24.1,100.55,Snow Showers
3/14/2012 21:00,13.3,6,85,13,48.3,100.96,Mostly Cloudy
3/14/2012 22:00,0.8,-6,85,17,24.1,101.77,Mainly Clear
3/14/2012 23:00,13.1,9.8,86,7,25,99.33,Mostly Cloudy
3/14/2012 3:00,4.6,-2.8,86,9,24.1,99.62,Mostly Cloudy
3/14/2012 4:00,1.1,-0.1,86,22,6.4,100.8,"Rain,Snow,Ice Pellets"
3/14/2012 5:00,-6.9,-14.6,87,22,48.3,100.26,Mainly Clear
3/14/2012 6:00,0.7,-0.9,88,7,1,101.37,Fog
3/14/2012 7:00,29.7,21.1,88,17,24.1,100.09,Mostly Cloudy
3/14/2012 8:00,13.8,12,88,11,19.3,100.24,Mostly Cloudy
3/14/2012 9:00,11.3,6,88,17,25,100.31,Cloudy
3/15/2012 0:00,13.6,2.7,89,24,48.3,102.03,Mostly Cloudy
3/15/2012 1:00,2.3,-3.7,89,24,24.1,102.13,Mostly Cloudy
3/15/2012 10:00,15.6,12.8,89,26,24.1,99.84,Mostly Cloudy
3/15/2012 11:00,28.1,20.7,89,13,24.1,100.16,Cloudy
3/15/2012 12:00,0.7,-8.8,89,13,25,100.84,Cloudy
3/15/2012 13:00,-2.3,-3.3,89,24,12.9,100.89,Freezing Drizzle
3/15/2012 14:00,24.3,14.6,90,28,24.1,101.25,Mostly Cloudy
3/15/2012 15:00,15.8,9.2,90,6,25,101.34,Mainly Clear
3/15/2012 16:00,-0.9,-5.7,90,7,25,102.14,Clear
3/15/2012 17:00,-2.3,-4.7,91,15,16.1,100.56,Cloudy
3/15/2012 18:00,9.3,6.6,91,9,25,100.71,Clear
3/15/2012 19:00,11.2,8.5,91,15,25,100.94,Cloudy
3/15/2012 2:00,16.3,12.2,91,7,24.1,100.96,Clear
3/15/2012 20:00,2,-5.9,91,17,48.3,101.27,Cloudy
3/15/2012 21:00,1.5,-5.8,91,19,48.3,101.47,Mostly Cloudy
3/15/2012 22:00,23.6,17.4,91,19,24.1,101.87,Cloudy
3/15/2012 23:00,1.9,-3.1,92,13,25,100.59,Cloudy
3/15/2012 3:00,8.2,-2.1,92,4,19.3,100.75,Mainly Clear
3/15/2012 4:00,0.2,-2.5,93,15,25,101.78,Cloudy
3/15/2012 5:00,14.7,-2.9,93,6,48.3,101.85,Mainly Clear
3/15/2012 6:00,18.9,10.5,96,7,25,102.38,Mainly Clear
3/15/2012 7:00,27,20.1,96,24,19.3,99.65,Mostly Cloudy
3/15/2012 8:00,2.6,0.3,98,17,6.4,101.15,Haze
3/15/2012 9:00,10.9,4.6,30,0,24.1,102.13,Mostly Cloudy
3/16/2012 0:00,-3.6,-5.7,31,7,12.9,100.5,Snow Showers
3/16/2012 1:00,22.9,14.4,33,9,25,101.38,Cloudy
3/16/2012 10:00,8,-3.2,34,26,24.1,101.5,Cloudy
3/16/2012 11:00,1.8,-1.4,35,4,25,99.85,Snow
3/16/2012 12:00,12.1,10.9,35,0,12.9,99.86,Cloudy
3/16/2012 13:00,3.3,-5.9,35,11,48.3,99.95,Clear
3/16/2012 14:00,-2.2,-7.2,35,28,25,100.32,Cloudy
3/16/2012 15:00,4.5,-5.7,38,9,48.3,101.65,Clear
3/16/2012 16:00,1.5,-1.1,38,6,16.1,101.98,Snow
3/16/2012 17:00,17.8,-3.1,39,7,48.3,100.62,Mainly Clear
3/16/2012 18:00,1.7,-11.7,40,19,48.3,101,Clear
3/16/2012 19:00,-8.8,-11.9,42,6,24.1,100.3,Mostly Cloudy
3/16/2012 2:00,-8.9,-12.8,42,4,25,100.73,Mostly Cloudy
3/16/2012 20:00,20.2,19.2,42,9,19.3,100.81,Rain
3/16/2012 21:00,-2.1,-9.7,42,20,25,101.02,Mostly Cloudy
3/16/2012 22:00,17.6,8.9,43,6,25,101.52,Mostly Cloudy
3/16/2012 23:00,0.5,-4.4,43,0,25,101.62,Cloudy
3/16/2012 3:00,2.9,-1.1,44,26,16.1,99,Cloudy
3/16/2012 4:00,22.2,9.2,45,17,48.3,100.67,Cloudy
3/16/2012 5:00,24.3,19.6,45,19,25,100.85,Mainly Clear
3/16/2012 6:00,8.9,5.7,45,7,24.1,101.1,Mostly Cloudy
3/16/2012 7:00,9.3,-3.2,46,7,48.3,101.78,Mainly Clear
3/16/2012 8:00,11.7,11.7,46,13,0.6,102.68,Fog
3/16/2012 9:00,14.5,13.4,48,0,25,100.14,Mainly Clear
3/17/2012 0:00,-3.7,-6.4,49,20,4.8,100.57,Snow
3/17/2012 1:00,0.9,0.2,49,19,11.3,100.71,"Drizzle,Snow"
3/17/2012 10:00,20.9,17.7,49,9,19.3,101.03,Cloudy
3/17/2012 11:00,8.7,6.5,49,9,48.3,101.71,Clear
3/17/2012 12:00,27.7,9.9,50,26,48.3,101.86,Mainly Clear
3/17/2012 13:00,-7.1,-11.3,50,33,6.4,102.03,Snow
3/17/2012 14:00,14.6,9,50,17,25,102.08,Mostly Cloudy
3/17/2012 15:00,7.9,-10,50,19,48.3,99.93,Clear
3/17/2012 16:00,-7.3,-17.4,50,11,25,100.21,Clear
3/17/2012 17:00,21.8,10.9,50,13,48.3,100.67,Mainly Clear
3/17/2012 18:00,-5.1,-11.4,50,11,25,100.72,Mainly Clear
3/17/2012 19:00,-12.1,-16,51,13,25,101.06,Cloudy
3/17/2012 2:00,12.6,5.6,51,17,25,101.23,Mostly Cloudy
3/17/2012 20:00,14.8,8.8,51,17,48.3,102.65,Mainly Clear
3/17/2012 21:00,1.9,-0.2,53,46,8,101.44,Rain
3/17/2012 22:00,26.3,12.3,53,17,48.3,102.58,Mostly Cloudy
3/17/2012 23:00,1.3,-0.3,53,19,16.1,99.61,Rain
3/17/2012 3:00,16.6,4.7,53,15,48.3,100.14,Mostly Cloudy
3/17/2012 4:00,-10.1,-14.3,54,15,24.1,101.33,Cloudy
3/17/2012 5:00,9.7,-2.7,54,13,24.1,101.53,Mainly Clear
3/17/2012 6:00,-2.2,-9.7,54,15,25,101.59,Clear
3/17/2012 7:00,21.9,10.7,54,17,48.3,101.77,Mainly Clear
3/17/2012 8:00,21.9,4.4,55,11,48.3,101.52,Mainly Clear
3/17/2012 9:00,-4.8,-7.3,55,22,3.2,102.26,Snow
3/18/2012 0:00,-5.2,-7.8,55,19,6.4,99.34,Snow
3/18/2012 1:00,16,12.2,56,11,25,100.1,Mainly Clear
3/18/2012 10:00,18.6,10.5,56,22,25,100.67,Mainly Clear
3/18/2012 11:00,4.2,-2.5,56,13,24.1,100.75,Cloudy
3/18/2012 12:00,20.1,10.5,56,7,48.3,101.62,Mainly Clear
3/18/2012 13:00,-4.9,-16.2,57,11,48.3,100.85,Mainly Clear
3/18/2012 14:00,-4.3,-13.4,57,22,48.3,101.58,Cloudy
3/18/2012 15:00,11.9,6,58,17,25,102.13,Mostly Cloudy
3/18/2012 16:00,6.7,-10.3,58,9,25,101.04,Cloudy
3/18/2012 17:00,16.6,11,58,9,25,101.14,Clear
3/18/2012 18:00,1.5,0.2,58,19,16.1,101.16,Drizzle
3/18/2012 19:00,19,12,59,15,24.1,101.86,Mainly Clear
3/18/2012 2:00,8.3,5.7,59,9,25,100.51,Clear
3/18/2012 20:00,16.6,3.8,59,24,48.3,100.92,Mainly Clear
3/18/2012 21:00,9,7.9,59,6,1.6,101.31,"Drizzle,Fog"
3/18/2012 22:00,-11,-13.2,60,15,24.1,99.54,Mainly Clear
3/18/2012 23:00,-15,-22.4,60,11,25,101.39,Clear
3/18/2012 3:00,16,6.6,61,22,24.1,102.69,Mostly Cloudy
3/18/2012 4:00,1.3,0.1,61,13,8,103.28,Snow
3/18/2012 5:00,0.4,-6.8,61,7,24.1,100.32,Mainly Clear
3/18/2012 6:00,14.2,3.9,61,6,25,100.33,Mainly Clear
3/18/2012 7:00,21.3,12.9,61,7,25,100.77,Mainly Clear
3/18/2012 8:00,1.5,0,61,7,9.7,100.78,Snow
3/18/2012 9:00,21.1,16,61,9,25,101.2,Mostly Cloudy
3/19/2012 0:00,13.7,10.3,62,19,24.1,101.94,Cloudy
3/19/2012 1:00,20,18.6,62,13,16.1,100.87,Rain
3/19/2012 10:00,11.5,7.6,62,15,24.1,100.98,Mainly Clear
3/19/2012 11:00,-16.7,-22.4,62,17,25,101.51,Clear
3/19/2012 12:00,-7.2,-12.1,63,13,24.1,98.1,Mainly Clear
3/19/2012 13:00,-7.8,-13.7,63,15,48.3,99.65,Mainly Clear
3/19/2012 14:00,10.3,7.1,63,26,25,100.43,Cloudy
3/19/2012 15:00,-3.2,-10,63,15,25,100.46,Clear
3/19/2012 16:00,16.5,15.8,63,22,16.1,101.59,"Thunderstorms,Rain Showers"
3/19/2012 17:00,11,-0.9,64,20,48.3,99.5,Mainly Clear
3/19/2012 18:00,7.9,1.6,64,26,25,100.21,Cloudy
3/19/2012 19:00,-7.7,-11.9,64,11,25,100.55,Cloudy
3/19/2012 2:00,11.7,9.8,64,26,24.1,101.11,Cloudy
3/19/2012 20:00,14.3,7.3,64,20,24.1,101.97,Cloudy
3/19/2012 21:00,-4.8,-12.1,65,24,25,102.24,Mostly Cloudy
3/19/2012 22:00,28.2,8.7,65,30,48.3,101.61,Mainly Clear
3/19/2012 23:00,-16.2,-22.6,66,26,24.1,99.28,Mostly Cloudy
3/19/2012 3:00,23.5,18,66,6,25,99.89,Cloudy
3/19/2012 4:00,6.9,-8.5,66,11,25,100.21,Cloudy
3/19/2012 5:00,24.9,15,66,17,48.3,100.92,Mainly Clear
3/19/2012 6:00,15,11,66,7,24.1,101.13,Mainly Clear
3/19/2012 7:00,5.2,1.8,66,20,25,101.24,Mostly Cloudy
3/19/2012 8:00,-0.7,-6.9,66,4,25,101.25,Clear
3/19/2012 9:00,-10.6,-16.1,66,19,25,101.47,Clear
3/20/2012 0:00,-2.6,-12.4,66,6,25,101.86,Clear
3/20/2012 1:00,-12.7,-14.4,66,4,25,102.4,Clear
3/20/2012 10:00,22.3,10.3,67,26,24.1,99.13,Mainly Clear
3/20/2012 11:00,-0.5,-2.9,67,17,25,101.62,Cloudy
3/20/2012 12:00,28.3,18.8,67,9,25,101.79,Clear
3/20/2012 13:00,8.2,4.1,67,33,24.1,101.87,Mostly Cloudy
3/20/2012 14:00,19.5,11.6,67,13,24.1,102.65,Mainly Clear
3/20/2012 15:00,13.8,7.8,68,15,25,101.91,Cloudy
3/20/2012 16:00,28.9,20.7,68,19,24.1,101.94,Mainly Clear
3/20/2012 17:00,11.9,8.3,68,4,25,100.52,Mainly Clear
3/20/2012 18:00,5.5,3.9,69,9,19.3,101.19,Rain Showers
3/20/2012 19:00,6.6,1.6,69,24,24.1,101.29,Rain
3/20/2012 2:00,-5.9,-17.6,69,19,48.3,100.69,Clear
3/20/2012 20:00,1.4,-14.8,70,30,48.3,101.13,Mainly Clear
3/20/2012 21:00,0.5,0.4,70,0,0.2,101.93,Fog
3/20/2012 22:00,21,7.8,70,4,48.3,100.33,Mainly Clear
3/20/2012 23:00,1.1,-1.3,71,19,24.1,101.06,Cloudy
3/20/2012 3:00,-9.4,-14.7,71,33,19.3,101.13,Snow
3/20/2012 4:00,18.3,4.2,71,20,48.3,101.27,Mainly Clear
3/20/2012 5:00,0.9,0,71,30,2,101.49,Snow
3/20/2012 6:00,21.6,12,71,4,48.3,101.5,Cloudy
3/20/2012 7:00,11.3,8.1,71,11,48.3,99.91,Mainly Clear
3/20/2012 8:00,-8.5,-14.6,72,24,25,101.74,Cloudy
3/20/2012 9:00,11.3,8.7,72,13,25,101.9,Mainly Clear
3/21/2012 0:00,14.4,11.4,72,19,48.3,102.08,Mostly Cloudy
3/21/2012 1:00,12.4,-4.3,72,11,48.3,100.1,Mostly Cloudy
3/21/2012 10:00,-0.9,-13.2,72,6,25,100.47,Clear
3/21/2012 11:00,10,9.3,73,15,9.7,101.28,Fog
